	20, {1126, 327315894, 730211407, 336889, 6339, 592356681, 1866913, 100, 214748347, 12931516, 593128246, 158, 2275159, 18, 17876191, 66, 4871, 206942, 8, 10, 747483647, 14, 2066708, 3383, 16, 847483647, 3, 214463647, 17546, 6, 11, 2745, 5853, 70006228, 2, 657654619, 1284, 3356, 11312, 225727, 1181538, 3, 636842341, 117133210, 783289527, 3, 41, 161194987, 473504183, 722615792} 		4109075 		Passed 	
	6, {10923, 48723, 13, 100, 782, 1092, 99990} 		113 		Passed 	
	11, {1230498, 39482, 57, 1237, 348972, 890, 123468, 3475923, 2384765, 87542, 34281} 		57 		Passed 	
	7, {1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1} 		5 		Passed 	
	7, {1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1} 		6 		Passed 	
	4, {1000, 100, 10, 5, 1} 		6 		Passed 	
	7, {842, 6, 2360319, 565, 6864, 14, 3489, 2, 21723} 		22 		Passed 	
	14, {32761689, 2804845, 249467, 1474245, 170277, 126220346, 3, 20744334, 3, 5958688, 775, 791, 147907115, 8, 102973, 62268205, 92425, 2287089, 16875493, 102652, 40} 		149835 		Passed 	
	10, {158086265, 293395644, 199838070, 129404, 21112, 6, 43, 4, 317618267, 704, 42362, 45561146, 75672, 68, 395751475, 236172945, 45758684, 396946, 3, 26042214, 2461594, 301267235, 436820240, 4, 84702299, 212, 8854, 109, 54992, 6, 23494, 5748663, 3942, 129372} 		105580954 		Passed 	
	6, {362, 5, 25, 17, 1072913, 3844, 11652522, 4, 366655597, 8625, 7835709, 3, 141, 218541918, 262, 6042250, 2024470, 2944, 1730, 5681077, 22, 3, 10223486, 426, 13750043, 1085, 186145018, 745, 1334176, 87162819, 1283833, 30514555, 14865212, 11, 93466, 1457054, 61406345, 41, 3, 8, 250006596, 30138, 40597, 53019451, 2563, 441, 153328804, 20, 137} 		216329135 		Passed 	
	20, {34107563, 30308835, 3189323, 18777, 131210, 74102, 587481, 114, 47, 6, 1027, 4754, 23135369, 27617137, 8220, 136, 2012, 4, 4, 1439, 47864, 1343864, 38805176, 696762, 31821135, 340874935, 35929162, 20351204, 32018420, 268032, 5834, 329, 252, 107818107, 95179, 5, 91828312, 232379802, 36202031, 50965} 		355156 		Passed 	
	16, {785, 2468, 408462733, 7713, 9, 22939874, 18, 198990, 340, 51, 69737, 16731, 39302, 23152, 41, 74, 348194297, 3427, 350485, 459304, 18614, 3036117, 136827, 112962239, 2634, 367168, 247767, 9895, 31, 6993728} 		41761 		Passed 	
	12, {263295, 55, 637600, 164536319, 29550, 16794400, 79515, 2010157, 1570, 5319604, 103, 2140918, 42, 712628, 31515, 13, 114193614, 23070, 27283, 18181, 572, 2307905, 11951, 193621962, 47683, 518848, 45864436, 115540, 7181, 188, 70642, 861887, 9986, 7636172, 12575, 11695, 1820995, 5, 22, 100483716, 116055402, 174, 10, 1971, 109102813, 504, 7} 		5698480 		Passed 	
	16, {22593, 81, 12, 1958, 44936987, 7659246, 22072, 3014526, 25935041, 387746, 715050, 194, 120641, 42275, 642488, 183859559, 2742427, 83861, 3, 77522, 431110288, 578525, 50, 40049234, 83274, 19, 315, 121, 447268379, 27823} 		160938 		Passed 	
	4, {3251, 14288, 79585086, 179760452, 64, 66773, 27119, 968, 397581, 1581, 5721, 116677, 570, 24, 187515588, 5} 		634622 		Passed 	
	8, {387871, 55, 250, 72, 9, 50238, 29, 490456, 32, 992975, 49518, 1118, 98701, 64, 941, 2310098} 		2570 		Passed 	
	14, {2924, 140139, 80613166, 82873, 74041, 792, 8705840, 44, 151, 6376, 158, 867, 71455, 13033, 4, 31056780, 247321809, 245118847, 46124, 667, 4181, 5858572, 105112, 2028285, 401, 103767, 98, 144522493, 575, 215767087, 17710, 15, 15042829, 56120013, 230, 9432, 17, 9, 681, 61815257, 2502, 132998, 3140, 1038} 		410777 		Passed 	
	9, {11, 13, 86869026, 19005815, 2228, 29520, 1623249, 112588578, 456, 179506201, 1630, 94815, 197201845, 9486229, 38, 24566128, 357, 2371} 		131439 		Passed 	
	10, {12017, 214544, 18198461, 43, 887, 331733, 277503912, 60290438, 197962, 20, 71426, 188527, 69, 2973117, 26411, 868159, 17766, 2771, 100258, 1304013, 3422844, 31, 1982293, 19, 135886, 4, 10214408, 41, 2801, 71, 237761678, 443066, 30, 27825, 68529, 263112941, 16842887, 3, 31545404, 3, 28207, 173845646, 1073, 62, 5, 893812, 50, 379, 3, 8751} 		11769959 		Passed 	
	20, {252526585, 153, 1008129, 17051546, 98643374, 40055593, 2129337, 2441, 4400, 843750, 38147, 516095, 88449183, 14743352, 32208113, 12, 2990, 71632636, 230284533, 10840, 221113, 1016, 23456, 4, 1091629, 45911, 12, 1290, 329774078, 2, 39, 74684434, 74376, 1709420, 69925, 3931806, 278236, 318859, 423539, 314583, 1207, 15894, 305, 77, 14, 271, 8} 		788405 		Passed 	
	13, {353000, 91, 104, 10, 55, 465634801, 741080, 903124, 916309, 483769365, 12553991, 196004506, 9, 6176, 459, 150556370, 340, 101487, 93} 		580 		Passed 	
	10, {1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000} 		1100000000 		Passed 	
	8, {8, 8, 8, 8, 8, 8, 8, 8, 8} 		9 		Passed 	
